Brand Names,Yarn Names,Weight,Texture,Fiber,Needles,Gauge,Balls
Knitters Brewing Company,Sock-aholic Confootie,Fingering / 4-ply / Super Fine,Bobbly,"Merino Superwash Wool (85%),Nylon (15%)",2.25mm(1 US)(13 UK)2.75mm(2 US)(12 UK),"28-36 sts / 10 cm (4"")",100g; 398m (435 yds)
Knitting For Olive,Compatible Cashmere,Lace,Plied with a soft haze,Cashmere (100%),(Varies),(Unknown),25g; 187m (205 yds)
Knitting For Olive,Cottonmerino,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Cotton (70%),Merino Wool (30%)",3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 38 rows",50g; 250m (273 yds)
Knitting For Olive,Heavy Merino,Worsted / Medium,Plied (3 or more plies),Merino Wool (100%),4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"") and 30 rows",50g; 125m (137 yds)
Knitting For Olive,Merino,Fingering / 4-ply / Super Fine,S on S plied,Merino Wool (100%),3mm(2.5 US)(11 UK),"28-32 sts / 10 cm (4"") and 38 rows",50g; 250m (273 yds)
Knitting For Olive,Pure Silk,Fingering / 4-ply / Super Fine,S on S plied,Silk (100%),3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 38 rows",50g; 250m (273 yds)
Knitting For Olive,Soft Silk Mohair,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (70%),Silk (30%)",(Varies),(Unknown),25g; 225m (246 yds)
Knitwhits Freia Handpaints,Freia Ombré Fingering,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)4mm(6 US)(8 UK),(Unknown),75g; 294m (322 yds)
Knitwhits Freia Handpaints,Freia Ombré Lace (2017 version),Lace,2 ply,Merino Wool (100%),2.25mm(1 US)(13 UK)3.75mm(5 US)(9 UK),"32-40 sts / 10 cm (4"")",75g; 651m (712 yds)
Knitwhits Freia Handpaints,Freia Ombré Sport,Sport / Fine,Single ply,Wool (100%),3mm(2.5 US)(11 UK)6mm(10 US)(4 UK),"24 sts / 10 cm (4"")",75g; 198m (217 yds)
Knoll Yarns,Coast,DK / Light,Plied (3 or more plies),"Merino Wool (55%),Cotton (45%)",3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"22 sts / 10 cm (4"")",50g; 117m (128 yds)
Knoll Yarns,Kilcarra Tweed,Aran / Medium,Nubby / Tweedy,Wool (100%),4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"18 sts / 10 cm (4"")",50g; 80m (87 yds)
Kremke Soul Wool,Baby Alpaca Lace,Lace,Plied with a soft haze,Alpaca (100%),2.5mm(1.5 US)( UK),"28 sts / 10 cm (4"")",50g; 400m (437 yds)
Kremke Soul Wool,Baby Silk Fluffy,Heavy Worsted,Fuzzy / Fluffy,"Baby Alpaca (86%),Silk (14%)",5mm(8 US)(6 UK),"16 sts / 10 cm (4"")",50g; 200m (219 yds)
Kremke Soul Wool,Breeze,Heavy Worsted,Blown / Fiber-filled net,"Silk (61%),Wool (39%)",5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"15 sts / 10 cm (4"")",50g; 100m (109 yds)
Kremke Soul Wool,Bébé Soft Wash,DK / Light,Plied (3 or more plies),Merino Eco-Wash Wool (100%),3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"20-22 sts / 10 cm (4"")",50g; 140m (153 yds)
Kremke Soul Wool,Edelweiss Alpaka 4-fach,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Wool (65%),Nylon (25%),Alpaca (10%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"28-32 sts / 10 cm (4"")",25g; 100m (109 yds)
Kremke Soul Wool,Edelweiss Classic,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Wool (75%),Polyester (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"")",100g; 420m (459 yds)
Kremke Soul Wool,In the Mood,DK / Light,2 ply,Merino Superwash Wool (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 125m (137 yds)
Kremke Soul Wool,Karma Cotton,DK / Light,Loosely plied,"Cotton (70%),Polyester (30%)",3.5mm(4 US)( UK),"22 sts / 10 cm (4"")",50g; 105m (115 yds)
Kremke Soul Wool,Lazy Lion,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"28-32 sts / 10 cm (4"")",100g; 420m (459 yds)
Kremke Soul Wool,Morning Salutation,Worsted / Medium,S on S plied,"Tencel / Lyocell (51%),Cotton (49%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"20 sts / 10 cm (4"")",50g; 110m (120 yds)
Kremke Soul Wool,Papyrus,DK / Light,Raffia / Paper-effect,Paper / Wood Pulp (100%),3.5mm(4 US)( UK)5mm(8 US)(6 UK),(Unknown),100g; 153m (167 yds)
Kremke Soul Wool,Plain Cashmere,Sport / Fine,Plied with a soft haze,Cashmere (100%),2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"24 sts / 10 cm (4"")",25g; 150m (164 yds)
Kremke Soul Wool,Reborn Denim,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Cotton (95%),Other (Unknown) Recycled Fibers (5%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),(Unknown),50g; 190m (208 yds)
Kremke Soul Wool,Reborn Jeans,Aran / Medium,Nubby / Tweedy,"Cotton (70%),Polyester (25%),Other (Unknown) Recycled Fibers (5%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"17 sts / 10 cm (4"")",100g; 300m (328 yds)
Kremke Soul Wool,Reborn Wool Recycled,Aran / Medium,Nubby / Tweedy,"Wool (65%),Other (Unknown) Recycled Fibers (35%)",5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",100g; 200m (219 yds)
Kremke Soul Wool,Silky Kid,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (72%),Silk (28%)",3.5mm(4 US)( UK)5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",25g; 210m (230 yds)
Kremke Soul Wool,Stellaris,Carry-along,Plied (3 or more plies),"Viscose (47%),Polyester (41%),Metallic (12%)",1.5mm(000 US)( UK),"40 sts / 10 cm (4"")",25g; 560m (612 yds)
Kremke Soul Wool,Twinkle,Fingering / 4-ply / Super Fine,Metallic chainette,"Viscose (51%),Metallic (49%)",2mm(0 US)(14 UK)5mm(8 US)(6 UK),"30 sts / 10 cm (4"")",25g; 300m (328 yds)
Kremke Soul Wool,Vegan Cashmere (Pure Cotton),Aran / Medium,Chained,Cotton (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"17 sts / 10 cm (4"")",50g; 95m (104 yds)
Ln Knits,Baby Alpaca Vitor,Lace,Bouclé,Baby Alpaca (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),(Unknown),100g; 800m (875 yds)
La Bien Aimée,Cashmerino,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Cashmere (15%),Nylon (10%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"27-32 sts / 10 cm (4"")",100g; 433m (474 yds)
La Bien Aimée,Corrie Worsted,Worsted / Medium,Plied with a woolly haze,"Corriedale Wool (75%),Gotland Wool (25%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"20-22 sts / 10 cm (4"")",100g; 230m (252 yds)
La Bien Aimée,Felix,Lace,2 ply,"Merino Wool (75%),Corriedale Wool (25%)",2mm(0 US)(14 UK)4mm(6 US)(8 UK),(Unknown),100g; 650m (711 yds)
La Bien Aimée,Kumo,Light Fingering,Brushed bouclé (fuzzy / fluffy),"Alpaca (74%),Mulberry Silk (26%)",3mm(2.5 US)(11 UK)5mm(8 US)(6 UK),(Unknown),50g; 300m (328 yds)
La Bien Aimée,MCN Sport,Sport / Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Cashmere (15%),Nylon (10%)",3.5mm(4 US)( UK),(Unknown),100g; 300m (328 yds)
La Bien Aimée,Merino Bouclé,DK / Light,Bouclé,Merino Wool (100%),5mm(8 US)(6 UK),(Unknown),50g; 200m (219 yds)
La Bien Aimée,Merino DK,DK / Light,Plied (3 or more plies),Merino Superwash Wool (100%),4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"22 sts / 10 cm (4"")",115g; 230m (252 yds)
La Bien Aimée,Merino Singles,Fingering / 4-ply / Super Fine,Single ply,Merino Superwash Wool (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"28-32 sts / 10 cm (4"")",100g; 366m (400 yds)
La Bien Aimée,Merino Sport,Sport / Fine,Plied with a tight twist,Merino Superwash Wool (100%),3.25mm(3 US)(10 UK)3.5mm(4 US)( UK),(Unknown),100g; 325m (355 yds)
La Bien Aimée,Mohair Silk,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (70%),Mulberry Silk (30%)",3mm(2.5 US)(11 UK)5mm(8 US)(6 UK),(Unknown),50g; 500m (547 yds)
La Bien Aimée,Silk Tweed,Sport / Fine,Nubby / Tweedy,Silk (100%),3mm(2.5 US)(11 UK)3.75mm(5 US)(9 UK),(Unknown),50g; 250m (273 yds)
La Bien Aimée,Twist Nouveau,Fingering / 4-ply / Super Fine,2 ply,Merino Wool (100%),2.5mm(1.5 US)( UK)4mm(6 US)(8 UK),(Unknown),100g; 400m (437 yds)
La Bien Aimée,Wensley Worsted,Worsted / Medium,Plied with a woolly haze,"Corriedale Wool (50%),Falklands Wool (25%),Wensleydale Wool (25%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"20-22 sts / 10 cm (4"")",100g; 230m (252 yds)
La Mia,Cottony,Sport / Fine,S on S plied,Cotton (100%),4mm(6 US)(8 UK)5mm(8 US)(6 UK),"25 sts / 10 cm (4"") and 36 rows",50g; 120m (131 yds)
La Mia,Mohair Boucle,Bulky / Chunky,Bouclé,"Wool (76%),Mohair (13%),Nylon (11%)",5mm(8 US)(6 UK)6mm(10 US)(4 UK),"14 sts / 10 cm (4"") and 20 rows",50g; 50m (55 yds)
Laines Du Nord,Armè,Fingering / 4-ply / Super Fine,Metallic chainette,"Metallic (59%),Nylon (41%)",3mm(2.5 US)(11 UK),"30 sts / 10 cm (4"") and 48 rows",25g; 250m (273 yds)
Laines Du Nord,Cashsilk Cotton Degradé,Fingering / 4-ply / Super Fine,Brushed bouclé (fuzzy / fluffy),"Merino Wool (55%),Silk (22%),Cotton (13%),Cashmere (10%)",3mm(2.5 US)(11 UK)5mm(8 US)(6 UK),"27 sts / 10 cm (4"") and 33 rows",50g; 290m (317 yds)
Laines Du Nord,Cashsilk Light,Fingering / 4-ply / Super Fine,Fuzzy / Fluffy,"Merino Wool (70%),Silk (20%),Cashmere (10%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"27 sts / 10 cm (4"") and 33 rows",25g; 120m (131 yds)
Laines Du Nord,Cotton Silk Tweed,Fingering / 4-ply / Super Fine,Nubby / Tweedy,"Cotton (90%),Silk (10%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"31 sts / 10 cm (4"") and 42 rows",100g; 280m (306 yds)
Laines Du Nord,Dolly Maxi,Aran / Medium,S on S plied,Merino Wool (100%),5.5mm(9 US)(5 UK)6mm(10 US)(4 UK),"18 sts / 10 cm (4"")",50g; 87m (95 yds)
Laines Du Nord,Eco Baby,Sport / Fine,Plied (3 or more plies),Superwash Wool (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"24 sts / 10 cm (4"") and 30 rows",50g; 175m (191 yds)
Laines Du Nord,Fashion Mohair,Super Bulky / Super Chunky,Brushed bouclé (fuzzy / fluffy),"Mohair (77%),Nylon (13%),Alpaca (10%)",4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"12 sts / 10 cm (4"") and 14 rows",50g; 115m (126 yds)
Laines Du Nord,Infinity Sock,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"28-32 sts / 10 cm (4"")",100g; 420m (459 yds)
Laines Du Nord,Matera,DK / Light,2 ply,Merino Superwash Wool (100%),4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"21 sts / 10 cm (4"") and 32 rows",50g; 160m (175 yds)
Laines Du Nord,Maxi,Worsted / Medium,Plied (3 or more plies),"Merino Wool (70%),Acrylic (30%)",4mm(6 US)(8 UK),"20 sts / 10 cm (4"")",50g; 100m (109 yds)
Laines Du Nord,Mercerized Merino,DK / Light,Plied (3 or more plies),Merino Mercerized Wool (100%),3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"20-22 sts / 10 cm (4"")",50g; 125m (137 yds)
Laines Du Nord,Poema,Sport / Fine,Single ply,Merino Wool (100%),3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),(Unknown),150g; 600m (656 yds)
Laines Du Nord,Poema Cashmere,Light Fingering,Single ply,"Merino Superwash Wool (80%),Cashmere (20%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),(Unknown),100g; 500m (547 yds)
Laines Du Nord,Poema Glitter,Sport / Fine,Single ply,"Wool (95%),Metallic (5%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"19-28 sts / 10 cm (4"") and 24 rows",150g; 600m (656 yds)
Laines Du Nord,Poema Tweed,Sport / Fine,Nubby / Tweedy,"Merino Wool (94%),Viscose (6%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"19-28 sts / 10 cm (4"")",150g; 600m (656 yds)
Laines Du Nord,Re Cotton Soft,Sport / Fine,Plied (3 or more plies),Cotton (100%),3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"23 sts / 10 cm (4"") and 31 rows",50g; 165m (180 yds)
Laines Du Nord,Silky Wool,Aran / Medium,Single ply,"Wool (80%),Mulberry Silk (20%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"17 sts / 10 cm (4"") and 24 rows",50g; 100m (109 yds)
Laines Du Nord,Soffio Cashmere,Bulky / Chunky,Fuzzy chain,"Merino Wool (65%),Cashmere (30%),Nylon (5%)",8mm(11 US)(0 UK)10mm(15 US)(000 UK),"13 sts / 10 cm (4"") and 18 rows",25g; 70m (77 yds)
Laines Du Nord,Teddy B,Aran / Medium,Bouclé,"Alpaca (75%),Nylon (15%),Wool (10%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"17 sts / 10 cm (4"") and 19 rows",50g; 120m (131 yds)
Laines Du Nord,Vasto,Aran / Medium,2 ply,Merino Superwash Wool (100%),5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"17 sts / 10 cm (4"") and 24 rows",50g; 125m (137 yds)
Laines Du Nord,Watercolor Sock,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"30-32 sts / 10 cm (4"") and 42 rows",100g; 420m (459 yds)
Laines Du Nord,Young Line Young & Trendy,Super Bulky / Super Chunky,Single ply,Wool (100%),6mm(10 US)(4 UK)7mm( US)(2 UK),"8 sts / 10 cm (4"") and 12 rows",100g; 80m (87 yds)
Lamana,Bergamo,Heavy Worsted,Plied with a soft haze,"Merino Superwash Wool (75%),Alpaca (25%)",4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"16 sts / 10 cm (4"") and 24 rows",25g; 65m (71 yds)
Lamana,Como,DK / Light,Plied (3 or more plies),Merino Wool (100%),3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"22 sts / 10 cm (4"") and 34 rows",25g; 125m (137 yds)
Lamana,Como Grande,Heavy Worsted,Plied (3 or more plies),Merino Superwash Wool (100%),4.5mm(7 US)(7 UK)6.5mm(10.5 US)(3 UK),"16 sts / 10 cm (4"") and 24 rows",50g; 120m (131 yds)
Lamana,Como Grande Tweed,Heavy Worsted,Nubby / Tweedy,Merino Superwash Wool (100%),4.5mm(7 US)(7 UK)6.5mm(10.5 US)(3 UK),"16 sts / 10 cm (4"") and 24 rows",50g; 120m (131 yds)
Lamana,Como Tweed,Sport / Fine,Nubby / Tweedy,Merino Wool (100%),4.5mm(7 US)(7 UK),"22-28 sts / 10 cm (4"") and 34 rows",25g; 120m (131 yds)
Lamana,Cosma,DK / Light,S on S plied,"Cotton (60%),Modal Rayon (40%)",5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 100m (109 yds)
Lamana,Cusco,DK / Light,Plied (3 or more plies),Baby Alpaca (100%),4mm(6 US)(8 UK)5mm(8 US)(6 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 85m (93 yds)
Lamana,Cusi,DK / Light,Fuzzy / Fluffy,Alpaca (100%),3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 225m (246 yds)
Lamana,Ica,Aran / Medium,Crepe / Cable-plied,Cotton (100%),5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"19 sts / 10 cm (4"") and 26 rows",50g; 80m (87 yds)
Lamana,Lima,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (50%),Baby Alpaca (25%),Silk (25%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),(Unknown),50g; 200m (219 yds)
Lamana,Merida,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (50%),Nylon (25%),Silk (25%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"30 sts / 10 cm (4"") and 42 rows",50g; 200m (219 yds)
Lamana,Milano,Fingering / 4-ply / Super Fine,2 ply,"Merino Superwash Wool (90%),Cashmere (10%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"30 sts / 10 cm (4"") and 40 rows",25g; 180m (197 yds)
Lamana,Modena,Fingering / 4-ply / Super Fine,Plied with a soft haze,"Merino Wool (70%),Cashmere (30%)",2mm(0 US)(14 UK)4mm(6 US)(8 UK),"26-30 sts / 10 cm (4"")",25g; 335m (366 yds)
Lamana,Nazca,Super Bulky / Super Chunky,Plied (3 or more plies),"Alpaca (40%),Merino Superwash Wool (40%),Nylon (20%)",7mm( US)(2 UK)8mm(11 US)(0 UK),"13 sts / 10 cm (4"") and 20 rows",50g; 50m (55 yds)
Lamana,Perla,DK / Light,S on S plied,"Cotton (60%),Alpaca (25%),Silk (15%)",5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"23 sts / 10 cm (4"") and 30 rows",50g; 115m (126 yds)
Lamana,Piura,Lace,2 ply,Baby Alpaca (100%),2mm(0 US)(14 UK)4mm(6 US)(8 UK),"36 sts / 10 cm (4"") and 52 rows",50g; 400m (437 yds)
Lamana,Premia,Lace,Brushed bouclé (fuzzy / fluffy),"Superkid Mohair (60%),Silk (40%)",3mm(2.5 US)(11 UK)5mm(8 US)(6 UK),"22 sts / 10 cm (4"") and 30 rows",25g; 300m (328 yds)
Lamana,Puno,Bulky / Chunky,Crepe / Cable-plied,"Alpaca (60%),Merino Superwash Wool (40%)",6mm(10 US)(4 UK)7mm( US)(2 UK),"15 sts / 10 cm (4"") and 22 rows",50g; 60m (66 yds)
Lamana,Verona,Light Fingering,Plied (3 or more plies),"Merino Wool (50%),Silk (30%),Cashmere (20%)",2.75mm(2 US)(12 UK)4mm(6 US)(8 UK),(Unknown),25g; 180m (197 yds)
Lammy Yarns,Angela,Fingering / 4-ply / Super Fine,Plied with a soft haze,"Acrylic (80%),Wool (20%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"24 sts / 10 cm (4"") and 32 rows",100g; 500m (547 yds)
Lammy Yarns,Baby Soft,Sport / Fine,Plied (3 or more plies),Acrylic (100%),3mm(2.5 US)(11 UK),"23-27 sts / 10 cm (4"") and 32 rows",50g; 190m (208 yds)
Lammy Yarns,Canada,Aran / Medium,Plied (3 or more plies),"Acrylic (60%),Wool (40%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"18 sts / 10 cm (4"")",50g; 85m (93 yds)
Lammy Yarns,Coton Crochet No. 10,Thread,Size 10 Crochet thread,Mercerized Cotton (100%),2mm(0 US)(14 UK),(Unknown),50g; 280m (306 yds)
Lammy Yarns,Cotton 8/4,Sport / Fine,Plied (3 or more plies),Cotton (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"")",50g; 175m (191 yds)
Lammy Yarns,Lurex,Fingering / 4-ply / Super Fine,Metallic chainette,"Polyester (99%),Metallic (1%)",3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"30 sts / 10 cm (4"") and 36 rows",25g; 160m (175 yds)
Lammy Yarns,Rio,DK / Light,Plied (3 or more plies),Mercerized Cotton (100%),3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"23 sts / 10 cm (4"")",50g; 125m (137 yds)
Lammy Yarns,Running,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Wool (75%),Nylon (25%)",2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"28-30 sts / 10 cm (4"")",50g; 210m (230 yds)
Lammy Yarns,Running 4,Sport / Fine,Plied (3 or more plies),"Wool (70%),Nylon (30%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"26 sts / 10 cm (4"") and 34 rows",50g; 150m (164 yds)
Lammy Yarns,Soft Sensation,Lace,Brushed bouclé (fuzzy / fluffy),"Acrylic (76%),Polyester (24%)",4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),(Unknown),25g; 200m (219 yds)
Lammy Yarns,Standard No. 1,DK / Light,Plied (3 or more plies),Acrylic (100%),3.5mm(4 US)( UK),"22 sts / 10 cm (4"")",50g; 150m (164 yds)
Lana Gatto,Avoriaz,Sport / Fine,Single ply,Merino Superwash Wool (100%),4mm(6 US)(8 UK),"24 sts / 10 cm (4"")",100g; 259m (283 yds)
Lana Gatto,Baby Mignon,Lace,Plied (3 or more plies),Merino Superwash Wool (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),(Unknown),25g; 140m (153 yds)
Lana Gatto,Baby Soft,Sport / Fine,S on S plied,Merino Superwash Wool (100%),4mm(6 US)(8 UK),"24 sts / 10 cm (4"") and 31 rows",50g; 170m (186 yds)
Lana Gatto,Camel Hair,Aran / Medium,Plied (3 or more plies),"Merino Wool (60%),Camel (40%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"18 sts / 10 cm (4"")",50g; 124m (136 yds)
Lana Gatto,Candy,Sport / Fine,Chained,"Viscose (80%),Metallic (20%)",4mm(6 US)(8 UK),"24 sts / 10 cm (4"")",100g; 380m (416 yds)
Lana Gatto,Cookie,Fingering / 4-ply / Super Fine,Wrap around inner core,"Cotton (85%),Nylon (11%),Metallic (4%)",2.75mm(2 US)(12 UK)3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"")",50g; 350m (383 yds)
Lana Gatto,Merinocot,DK / Light,S on S plied,"Merino Wool (53%),Cotton (47%)",4mm(6 US)(8 UK),"21 sts / 10 cm (4"") and 25 rows",50g; 125m (137 yds)
Lana Gatto,Mohair Royal,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (80%),Nylon (20%)",2mm(0 US)(14 UK),"41 sts / 10 cm (4"")",25g; 215m (235 yds)
Lana Gatto,New Glitter,Lace,Metallic chainette,"Metallic (51%),Nylon (49%)",2.75mm(2 US)(12 UK),"30 sts / 10 cm (4"")",25g; 300m (328 yds)
Lana Gatto,Perlata d'Australia,Light Fingering,Plied (3 or more plies),Merino Wool (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"30-32 sts / 10 cm (4"")",50g; 233m (255 yds)
Lana Gatto,Silk Mohair,Lace,Brushed bouclé (fuzzy / fluffy),"Superkid Mohair (75%),Silk (25%)",2.75mm(2 US)(12 UK)5mm(8 US)(6 UK),"34 sts / 10 cm (4"")",25g; 212m (232 yds)
Lana Gatto,Surf,DK / Light,Bouclé,"Cotton (69%),Nylon (31%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 120m (131 yds)
Lana Gatto,Zenzero,Bulky / Chunky,Single ply,"Acrylic (51%),Wool (27%),Alpaca (10%),Silk (10%),Viscose (2%)",6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",50g; 89m (97 yds)
Lanas Stop,Extra Merino,DK / Light,Plied (3 or more plies),"Merino Superwash Wool (52%),Acrylic (48%)",3.5mm(4 US)( UK)4mm(6 US)(8 UK),"21-23 sts / 10 cm (4"")",100g; 240m (262 yds)
Lanas Stop,Top Merino,Bulky / Chunky,Plied (3 or more plies),"Merino Superwash Wool (52%),Acrylic (48%)",5.5mm(9 US)(5 UK)6mm(10 US)(4 UK),"13 sts / 10 cm (4"")",100g; 125m (137 yds)
Lane Cervinia,Calzetteria,Sport / Fine,Plied (3 or more plies),"Superwash Wool (70%),Nylon (30%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"26-28 sts / 10 cm (4"")",50g; 148m (162 yds)
Lane Cervinia,Caprice,DK / Light,Plied (3 or more plies),Acrylic (100%),3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"22 sts / 10 cm (4"")",50g; 133m (145 yds)
Lane Cervinia,Forever,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Nylon (25%)",2.25mm(1 US)(13 UK)3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"")",50g; 210m (230 yds)
Lane Cervinia,Le Fibre Nobili Merino Superfine,Sport / Fine,Plied (3 or more plies),Merino Wool (100%),3.5mm(4 US)( UK)3.75mm(5 US)(9 UK),"24-25 sts / 10 cm (4"")",50g; 159m (174 yds)
Lane Cervinia,Le Fibre Nobili Super Tajmahal,Worsted / Medium,Plied (3 or more plies),"Merino Wool (70%),Silk (22%),Cashmere (8%)",4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"20-22 sts / 10 cm (4"")",50g; 116m (127 yds)
Lane Cervinia,Perlina,Fingering / 4-ply / Super Fine,Plied with a tight twist,Merino Superwash Wool (100%),3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"")",50g; 228m (249 yds)
Lane Cervinia,Strømpegarn,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (70%),Nylon (30%)",2mm(0 US)(14 UK)2.5mm(1.5 US)( UK),"28 sts / 10 cm (4"")",50g; 150m (164 yds)
Lanivendole,A Chic Blend,Fingering / 4-ply / Super Fine,2 ply,"Wool (60%),Alpaca (20%),Mohair (20%)",3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"")",50g; 225m (246 yds)
Lanivendole,A Heavenly Blend,Fingering / 4-ply / Super Fine,2 ply,"Wool (50%),Alpaca (25%),Cashmere (25%)",3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"")",50g; 225m (246 yds)
Lanivendole,Aestiva,Light Fingering,2 ply,"Wool (70%),Linen (30%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),(Unknown),50g; 300m (328 yds)
Lankamaailma,Ville Viking,Worsted / Medium,Plied (3 or more plies),"Wool (75%),Nylon (25%)",4mm(6 US)(8 UK),"20 sts / 10 cm (4"")",150g; 300m (328 yds)
Lanoso,Alpacana,Bulky / Chunky,Plied (3 or more plies),"Acrylic (40%),Superwash Wool (35%),Alpaca (25%)",6mm(10 US)(4 UK)6.5mm(10.5 US)(3 UK),"13 sts / 10 cm (4"")",100g; 130m (142 yds)
