brand_name,yarn_name,texture,weight,fiber_type_1,fiber_type_2,fiber_type_3,fiber_type_4,fiber_type_5,fiber_qty_1,fiber_qty_2,fiber_qty_3,fiber_qty_4,fiber_qty_5,needles,gauge_sts,gauge_rows,ball_weight_g,ball_size_m
Mayflower,Cotton 8/8 Big,Plied (3 or more plies),Worsted,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,20 sts, 24 rows,50, 75
Mayflower,Cotton Merino,S on S plied,Sport,Cotton,Superwash,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,22 sts, 30 rows,50, 170
Mayflower,Cotton Merino Classic,S on S plied,Worsted,Cotton,Superwash,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,19 sts, 24 rows,50, 100
Mayflower,Easy Care,Plied (3 or more plies),Fingering,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,28 sts, 40 rows,50, 185
Mayflower,Easy Care Big,Plied (3 or more plies),Aran,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts, 26 rows,50, 85
Mayflower,Easy Care Classic,Plied (3 or more plies),DK,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 28 rows,50, 106
Mayflower,Easy Care Classic Cotton Merino,S on S plied,Aran,Cotton,Superwash,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,19 sts, 24 rows,50, 100
Mayflower,Easy Care Classic Tweed,Nubby / Tweedy,DK,Superwash,Acrylic,Viscose,NaN,NaN,80,14,6,NaN,NaN,4mm,22 sts, 30 rows,50, 106
Mayflower,Easy Care Cotton Merino,S on S plied,DK,Cotton,Superwash,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,22 sts, 30 rows,50, 170
Mayflower,Easy Care Tweed,Nubby / Tweedy,Fingering,Superwash,Acrylic,Viscose,NaN,NaN,80,14,6,NaN,NaN,3mm,28 sts,NaN,50, 185
Mayflower,Easy Knit,Fuzzy chain,Super Bulky,Superwash,Acrylic,NaN,NaN,NaN,53,47,NaN,NaN,NaN,10mm,8 sts, 14 rows,100, 80
Mayflower,Hit Ta-Too,Plied (3 or more plies),DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,100, 350
Mayflower,Honeybee Print,Plied (3 or more plies),Fingering,Superwash,Bamboo,Nylon,NaN,NaN,50,25,25,NaN,NaN,2.5mm,28 sts, 42 rows,50, 210
Mayflower,Jupiter Sock Yarn,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.75mm,32 sts, 36 rows,50, 210
Mayflower,Mars Sock Yarn,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.75mm,32 sts, 36 rows,50, 210
Mayflower,Mega Chuncky,Unspun roving,Jumbo,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,25mm,NaN,NaN,1000, 50
Mayflower,Molly,Single ply,Jumbo,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,6 sts, 9 rows,150, 60
Mayflower,Molly Fine,Single ply,Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,14 sts, 18 rows,100, 135
Mayflower,New Sky,Fuzzy chain,Aran,Alpaca,Wool,Nylon,NaN,NaN,42,42,16,NaN,NaN,6mm,16 sts, 24 rows,50, 150
Mayflower,New Sky Light,Fuzzy chain,DK,Alpaca,Wool,Nylon,NaN,NaN,35,35,30,NaN,NaN,4mm,22 sts, 35 rows,50, 300
Mayflower,Ribbon,Tape,Super Bulky,Cotton,Polyester,Other,NaN,NaN,80,15,5,NaN,NaN,8mm,8 sts, 14 rows,250, 125
Mayflower,Rimini,Filled tube,Aran,Tencel,Nylon,NaN,NaN,NaN,67,33,NaN,NaN,NaN,6mm,16 sts, 26 rows,50, 105
Mayflower,Sock Yarn Universe,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,28 sts, 36 rows,50, 210
Mayflower,Super Kid Silk,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Silk,NaN,NaN,NaN,76,24,NaN,NaN,NaN,4.5mm,NaN,NaN,25, 195
Mayflower,Taormina,Single ply,DK,Acrylic,Alpaca,Nylon,NaN,NaN,49,36,15,NaN,NaN,4.5mm,24 sts,NaN,200, 600
Mayflower,Uranus Sock Yarn,Plied (3 or more plies),Fingering,Wool,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.75mm,32 sts, 36 rows,50, 210
Mayflower,Venezia,Blown / Fiber-filled net,Aran,Cotton,Wool,NaN,NaN,NaN,70,30,NaN,NaN,NaN,5.5mm,17 sts, 23 rows,50, 105
Mayflower,Venus Sock Yarn,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.75mm,32 sts, 36 rows,50, 210
Mcintosh,BFL 4-ply,Plied (3 or more plies),Fingering,Blue,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,28 sts, 36 rows,100, 400
Mcintosh,BFL DK,Plied (3 or more plies),DK,Blue,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 225
Mcintosh,Calm,Plied (3 or more plies),DK,Merino,Cashmere,NaN,NaN,NaN,80,20,NaN,NaN,NaN,4mm,22 sts, 28 rows,50, 150
Mcintosh,Donegal Rich Tweed 4-ply,Nubby / Tweedy,Fingering,Wool,Viscose,NaN,NaN,NaN,87,13,NaN,NaN,NaN,3mm,28 sts, 36 rows,100, 400
Mcintosh,Donegal Rich Tweed DK,Nubby / Tweedy,DK,Wool,Viscose,NaN,NaN,NaN,87,13,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 225
Mcintosh,Fabulous 4-ply,Plied (3 or more plies),Fingering,Blue,Mulberry,NaN,NaN,NaN,55,45,NaN,NaN,NaN,3mm,28 sts, 36 rows,100, 400
Mcintosh,Fabulous DK,Plied (3 or more plies),DK,Blue,Mulberry,NaN,NaN,NaN,55,45,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 225
Mcintosh,ffluff,Brushed bouclé (fuzzy / fluffy),Lace,Baby,Mulberry,NaN,NaN,NaN,75,25,NaN,NaN,NaN,NaN,NaN,NaN,50, 420
Melanie Porter,Fat Bubba,Single ply,Jumbo,Blue,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,25mm,4 sts,NaN,250, 75
Modern Daily Knitting,Atlas,Plied (3 or more plies),DK,Rambouillet,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,50, 132
Moeke Yarns,Elena Single,Single ply,Sport,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,24 sts,NaN,NaN,NaN
Mollygirl,Diva,2 ply,Fingering,Merino,Nylon,Metallic,NaN,NaN,75,20,5,NaN,NaN,2.25mm,32 sts,NaN,100, 398
Monaco,Crochet Cotton 8,Size 8 Crochet thread,Thread,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50, 175
Mondial,Alpina,2 ply,Super Bulky,Microfiber,Alpaca,Merino,NaN,NaN,70,20,10,NaN,NaN,9mm,9 sts, 12 rows,200, 120
Mondial,Alveare,Fuzzy / Fluffy,Aran,Microfiber,Mohair,NaN,NaN,NaN,65,35,NaN,NaN,NaN,4.5mm,18 sts, 24 rows,200, 520
Mondial,Athena,Wrap around inner core,Sport,Cotton,Microfiber,Nylon,NaN,NaN,76,22,2,NaN,NaN,3mm,24 sts, 30 rows,50, 125
Mondial,Australia,Plied (3 or more plies),Worsted,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,21 sts, 28 rows,50, 100
Mondial,Autunno,Bouclé,Aran,Alpaca,Acrylic,Nylon,NaN,NaN,65,25,10,NaN,NaN,4.5mm,18 sts, 25 rows,50, 95
Mondial,Baby Polo,Plied (3 or more plies),Fingering,Microfiber,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,33 sts,NaN,50, 385
Mondial,Best,Chained,Super Bulky,Acrylic,Merino,Polyester,Nylon,NaN,35,25,25,15,NaN,8mm,9 sts, 13 rows,200, 160
Mondial,Bio Lana,Plied (3 or more plies),Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,15 sts, 20 rows,50, 100
Mondial,Dipinto,Plied (3 or more plies),Worsted,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,19 sts, 24 rows,100, 220
Mondial,Dolce Mohair Lamè,Brushed bouclé (fuzzy / fluffy),Aran,Kid,Acrylic,Metallic,NaN,NaN,60,35,5,NaN,NaN,5mm,16 sts, 26 rows,50, 150
Mondial,Extrafine,S on S plied,Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,26 sts,NaN,50, 176
Mondial,Imagine,Single ply wrapped with fine thread,Bulky,Merino,Cotton,Microfiber,NaN,NaN,78,20,2,NaN,NaN,4.5mm,14 sts, 20 rows,150, 300
Mondial,Kashmir X,Plied with a soft haze,Worsted,Cashmere,Wool,NaN,NaN,NaN,97,3,NaN,NaN,NaN,3.5mm,20 sts, 25 rows,25, 75
Mondial,Merino Plus,Plied (3 or more plies),Aran,Wool,Acrylic,NaN,NaN,NaN,52,48,NaN,NaN,NaN,5mm,16 sts,NaN,100, 125
Mondial,Merinos Extra,Plied (3 or more plies),Sport,Acrylic,Wool,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,23 sts,NaN,100, 245
Mondial,Molto Bene,Single ply,Super Bulky,Merino,Microfiber,NaN,NaN,NaN,80,20,NaN,NaN,NaN,8mm,9 sts,NaN,100, 50
Mondial,Palau,Slubby tweed,DK,Linen,Cotton,Viscose,NaN,NaN,55,25,20,NaN,NaN,3mm,23 sts, 32 rows,50, 130
Mondial,Respiro,Fuzzy / Fluffy,Bulky,Baby,Merino,Microfiber,NaN,NaN,75,15,10,NaN,NaN,5mm,15 sts, 22 rows,50, 100
Mondial,Superwool,Plied (3 or more plies),DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,24 sts,NaN,50, 123
Mondial,Take Me Home,Single ply,Aran,Microfiber,Merino,NaN,NaN,NaN,70,30,NaN,NaN,NaN,5mm,16 sts, 21 rows,250, 500
Mondial,Tutto Merino,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,23 sts, 30 rows,50, 150
Mondial,Velour,Chenille,Super Bulky,Polyester,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,8mm,9 sts, 10 rows,100, 50
Morehouse Farm Merino,Merino 2-Ply,2 ply,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,22 sts,NaN,57, 201
Morehouse Farm Merino,Merino 2-Strand,Single ply,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,22 sts,NaN,57, 201
Morehouse Farm Merino,Merino 3-Strand,Single ply,Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,18 sts,NaN,57, 128
Morehouse Farm Merino,Merino Bulky,Plied (3 or more plies),Super Bulky,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,9mm,10 sts,NaN,113, 93
Morehouse Farm Merino,Merino Gator Yarn,Plied (3 or more plies),DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts,NaN,57, 201
Morehouse Farm Merino,Merino Lace,Single ply,Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,NaN,NaN,27, 201
Morris & Sons,Empire 2-ply,2 ply,Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,NaN,NaN,50, 704
Morris & Sons,Empire 4-ply,S on S plied,Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,28 sts,NaN,50, 175
Morris & Sons,Empire 8-ply,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,NaN,NaN,50, 125
Morris & Sons,Estate 8-ply,Plied (3 or more plies),DK,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,5 sts,NaN,50, 100
Morris & Sons,Quartet 8-ply,Single ply,DK,Wool,Soy,NaN,NaN,NaN,70,30,NaN,NaN,NaN,4mm,22 sts,NaN,50, 125
Mountain Meadow Wool,Cody,Plied (3 or more plies),Sport,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,24 sts,NaN,50, 183
Mountain Meadow Wool,Laramie,Plied (3 or more plies),Worsted,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,NaN,NaN,100, 179
Mrs Moon,Plump,Single ply,Super Bulky,Merino,Baby,NaN,NaN,NaN,80,20,NaN,NaN,NaN,10mm,10 sts,NaN,100, 70
Mrs Moon,Plump DK,Single ply,DK,Merino,Baby,NaN,NaN,NaN,80,20,NaN,NaN,NaN,4mm,22 sts, 30 rows,50, 115
Mrs Moon,Pudding,Plied (3 or more plies),Sport,Merino,Baby,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.25mm,26 sts,NaN,25, 62
Muench Yarns,Big Baby Multi,Plied (3 or more plies),Super Bulky,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,9mm,10 sts,NaN,50, 45
Muench Yarns,Black Forest Naturwolle,Slubby / Thick and thin,Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,14 sts,NaN,100, 101
Muench Yarns,Family,Plied (3 or more plies),Aran,Microfiber,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4.5mm,17 sts,NaN,50, 76
Muench Yarns,Tessin,Nubby / Tweedy,Bulky,Superwash,Acrylic,Cotton,NaN,NaN,43,35,22,NaN,NaN,6mm,16 sts,NaN,100, 101
Muench Yarns,Touch Me,Chenille,Aran,Rayon,Wool,NaN,NaN,NaN,72,28,NaN,NaN,NaN,3.75mm,18 sts,NaN,50, 56
Nako,Artist,Single ply,Bulky,Acrylic,Wool,NaN,NaN,NaN,65,35,NaN,NaN,NaN,6mm,14 sts,NaN,100, 151
Nako,Arya Ebruli,Single ply,Sport,Acrylic,Alpaca,Wool,NaN,NaN,80,10,10,NaN,NaN,3.5mm,24 sts,NaN,100, 549
Nako,Arya Ebruli Sim,Single ply,Sport,Acrylic,Alpaca,Wool,Metallic,NaN,76,10,10,4,NaN,3.5mm,24 sts,NaN,100, 498
Nako,Calico,S on S plied,DK,Acrylic,Cotton,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,22 sts,NaN,100, 244
Nako,Denim,S on S plied,Worsted,Cotton,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4mm,20 sts,NaN,100, 200
Nako,Fiore,Crepe / Cable-plied,Sport,Bamboo,Cotton,Linen,NaN,NaN,40,35,25,NaN,NaN,3.75mm,24 sts,NaN,50, 150
Nako,Mohair Sparkle,Plied with a soft haze,Sport,Acrylic,Mohair,Wool,Metallic,NaN,77,10,10,3,NaN,4mm,25 sts, 38 rows,100, 496
Nako,Mona Lisa,Plied (3 or more plies),Aran,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,17 sts, 23 rows,100, 172
Nako,Truva,Plied (3 or more plies),Worsted,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,19 sts, 24 rows,100, 212
Nanne Kennedy,Seacolors,Plied (3 or more plies),Worsted,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,22 sts,NaN,100, 210
Navia,Alpakka,Fuzzy / Fluffy,Aran,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,15 sts,NaN,25, 230
Navia,Brushed Tradition,Plied with a soft haze,Worsted,Faroese,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,19 sts,NaN,100, 300
Navia,Duo,2 ply,Sport,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,26 sts,NaN,50, 180
Navia,Fípa,Fuzzy / Fluffy,Bulky,Mohair,Wool,Nylon,NaN,NaN,73,22,5,NaN,NaN,7mm,13 sts,NaN,50, 90
Navia,Lamb,Bouclé,DK,Alpaca,Wool,Nylon,NaN,NaN,80,15,5,NaN,NaN,4.5mm,22 sts,NaN,50, 140
Navia,Silkiull,Nubby / Tweedy,DK,Wool,Silk,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.5mm,24 sts,NaN,50, 190
Navia,Sokkegarn / Sock Yarn,Plied (3 or more plies),Worsted,Superwash,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,4.5mm,19 sts,NaN,50, 120
Navia,Tinna,Blown / Fiber-filled net,Aran,Mohair,Metallic,Nylon,Wool,NaN,47,21,20,12,NaN,5.5mm,16 sts,NaN,50, 165
Navia,Tradition,Plied with a woolly haze,Bulky,Faroese,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,14 sts,NaN,100, 180
Navia,Trio,Plied with a woolly haze,Worsted,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,19 sts,NaN,50, 120
Navia,Uno,Single ply wrapped with fine thread,Light Fingering,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,31 sts,NaN,50, 350
Neighborhood Fiber Co.,Loft,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Silk,NaN,NaN,NaN,60,40,NaN,NaN,NaN,3.25mm,NaN,NaN,29, 302
Neighborhood Fiber Co.,Organic Rustic Fingering,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,32 sts,NaN,113, 434
Neighborhood Fiber Co.,Organic Studio Worsted,Plied (3 or more plies),Worsted,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 183
Neighborhood Fiber Co.,Studio Sock,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,28 sts,NaN,113, 366
Neighborhood Fiber Co.,Studio Sport,Plied (3 or more plies),Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,24 sts,NaN,155, 325
Neighborhood Fiber Co.,Studio Worsted,Plied (3 or more plies),Worsted,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,20 sts,NaN,226, 366
Nordic Yarn,Baby Camel,Plied with a soft haze,Fingering,Camel,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,NaN,NaN,50, 230
Nordic Yarn,Eco Cashmere DK,S on S plied,DK,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,NaN,NaN,50, 150
Nordic Yarn,Fine Merino,S on S plied,Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,NaN,NaN,50, 150
Nordic Yarn,Mericash,Plied with a soft haze,Sport,Merino,Cashmere,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.5mm,NaN,NaN,50, 175
Northbound Knitting,Superwash Merino Fingering,2 ply,Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,NaN,NaN,100, 366
Northern Yarn,Mamó,Plied (3 or more plies),DK,Blue,Poll,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.25mm,NaN,NaN,50, 110
Northern Yarn,Methera,2 ply,Fingering,Cheviot,Blue,Shetland,Zwartbles,NaN,65,20,10,5,NaN,3.25mm,NaN,NaN,100, 350
Novita,7 Veljestä / 7 Brothers,Plied (3 or more plies),Aran,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4mm,18 sts, 26 rows,NaN,NaN
Novita,7 Veljestä / 7 Brothers Nature,Plied (3 or more plies),Aran,Wool,Tencel,NaN,NaN,NaN,70,30,NaN,NaN,NaN,4mm,18 sts, 26 rows,100, 200
Novita,7 Veljestä / 7 Brothers Nummi,Nubby / Tweedy,Aran,Superwash,Nylon,Viscose,NaN,NaN,76,20,4,NaN,NaN,4mm,18 sts, 24 rows,100, 200
Novita,Cotton Feel,Plied (3 or more plies),DK,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 28 rows,50, 120
Novita,Cotton Rescue,Plied (3 or more plies),Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,18 sts, 26 rows,100, 155
Novita,Cotton Soft,Plied (3 or more plies),DK,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 28 rows,50, 120
Novita,Huopaisa,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,8mm,10 sts, 30 rows,100, 200
Novita,Huviretki,Plied (3 or more plies),DK,Superwash,Nylon,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4mm,22 sts, 28 rows,50, 112
Novita,Hygge Wool,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,9 sts, 14 rows,100, 60
Novita,Icelandic Wool,Single ply,Aran,Icelandic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts, 24 rows,50, 90
Novita,Isoveli,Plied (3 or more plies),Bulky,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,5mm,15 sts,NaN,100, 130
Novita,Kajastus,Single ply,DK,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.5mm,22 sts,NaN,100, 280
Novita,Linen Love,Plied (3 or more plies),Worsted,Cotton,Linen,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4mm,20 sts, 28 rows,100, 165
Novita,Merino 4-ply,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,28 sts, 36 rows,50, 230
Novita,Muumilaakso Moomin Valley,Plied (3 or more plies),DK,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4mm,22 sts,NaN,100, 225
Novita,Muumit,Plied (3 or more plies),DK,Merino,Cotton,NaN,NaN,NaN,55,45,NaN,NaN,NaN,4mm,22 sts,NaN,50, 112
Novita,Muumitalo Moominhouse,Plied (3 or more plies),DK,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 225
Novita,Nalle,Plied (3 or more plies),DK,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.5mm,22 sts, 32 rows,NaN,NaN
Novita,Pehmoinen,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,12mm,8 sts, 11 rows,100, 60
Novita,Runo,Single ply,Aran,Wool,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,4mm,18 sts, 26 rows,100, 200
Novita,Ruska,Single ply,Bulky,Acrylic,Superwash,NaN,NaN,NaN,70,30,NaN,NaN,NaN,7mm,13 sts, 20 rows,50, 72
Novita,Soft Merino 4-ply,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,28 sts, 36 rows,50, 200
Novita,Tuuli,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Viscose,NaN,NaN,NaN,60,40,NaN,NaN,NaN,3.5mm,NaN,NaN,25, 225
Novita,Venla,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,28 sts, 36 rows,100, 420
Novita,Wonder Wool,Plied (3 or more plies),DK,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 225
Novita,Woolly Wood,Crepe / Cable-plied,DK,Modal,Merino,NaN,NaN,NaN,70,30,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 225
Nurturing Fibres,Supertwist Sock Wool,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,NaN,NaN,100, 320
Nøstebarn,Merinoull 2-tråds,Plied (3 or more plies),Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,26 sts,NaN,100, 600
Nøstebarn,Merinoull 3-tråds,Plied (3 or more plies),DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,22 sts,NaN,100, 300
Nøstebarn,Silkeull,Plied (3 or more plies),Sport,Wool,Silk,NaN,NaN,NaN,65,35,NaN,NaN,NaN,2.5mm,26 sts,NaN,100, 600
O-Wool,Balance,Nubby / Tweedy,Worsted,Merino,Organic,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.75mm,21 sts,NaN,50, 119
O-Wool,Classic Worsted,Plied (3 or more plies),Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts,NaN,50, 91
Oasis Yarn,Aussi Sock,Plied (3 or more plies),Fingering,Merino,Nylon,NaN,NaN,NaN,90,10,NaN,NaN,NaN,2.25mm,32 sts,NaN,100, 366
Oasis Yarn,Aussi Wool,Plied (3 or more plies),Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5.5mm,16 sts,NaN,100, 117
Oasis Yarn,Aussi Worsted,Plied (3 or more plies),Worsted,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,20 sts,NaN,100, 183
Oink Pigments,Targhee Sock,Plied (3 or more plies),Fingering,Targhee,Nylon,NaN,NaN,NaN,90,10,NaN,NaN,NaN,2.25mm,32 sts,NaN,100, 366
Onion Knit,Nettle Sock,Plied with a fibrous haze,Fingering,Superwash,Nettle,NaN,NaN,NaN,70,30,NaN,NaN,NaN,2.5mm,28 sts,NaN,50, 185
Onion Knit,Silk + Kid Mohair,Brushed bouclé (fuzzy / fluffy),Lace,Kid,Mulberry,NaN,NaN,NaN,60,40,NaN,NaN,NaN,3.5mm,NaN,NaN,25, 240
Ornaghi Filati,Bamboo,Plied (3 or more plies),Fingering,Bamboo,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,24 sts,NaN,50, 125
Ornaghi Filati,Gong,Plied (3 or more plies),Sport,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,24 sts, 32 rows,50, 130
Ornaghi Filati,Lana d'Irlanda,Plied (3 or more plies),Aran,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,18 sts,NaN,100, 192
Ornaghi Filati,Merino Kind,S on S plied,Worsted,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,50, 125
Ornaghi Filati,Merino Oro,2 ply,Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,36 sts,NaN,100, 1257
